SubmitTime,Used Memory,AverageCPUTimeUsed,RunTime,OrigSiteID_1,OrigSiteID_2,OrigSiteID_3
1147621697,60340,9,171,1.0,0.0,0.0
1153727984,80224,9,432,0.0,1.0,0.0
1151815067,64148,11,56,0.0,0.0,0.0
1145232433,585220,67906,68250,0.0,0.0,0.0
1151743969,20308,11,72,1.0,0.0,0.0
1151626100,74824,8,68,0.0,1.0,0.0
1152834960,598760,44654,44963,0.0,1.0,0.0
1151939190,594612,31480,31769,0.0,1.0,0.0
1151534774,600092,36721,37190,0.0,1.0,0.0
1152175002,81684,11,1922,0.0,1.0,0.0
1150797344,53580,3,3606,0.0,1.0,0.0
1153730295,80200,8,430,0.0,1.0,0.0
1153737915,58976,9,278,1.0,0.0,0.0
1154329268,583128,41991,42317,1.0,0.0,0.0
1140916283,572864,31809,32351,1.0,0.0,0.0
1149507244,585712,44966,46386,0.0,0.0,0.0
1139105335,572948,72770,73740,1.0,0.0,0.0
1151400883,595076,49462,50337,0.0,0.0,0.0
1148117675,615448,31217,31712,0.0,1.0,0.0
1153189101,0,3,6,0.0,1.0,0.0
1149567913,618752,23452,23897,0.0,1.0,0.0
1140786079,568864,26305,26848,1.0,0.0,0.0
1153108931,623648,40457,40829,0.0,1.0,0.0
1149795619,1585208,31443,36062,0.0,1.0,0.0
1140274207,277176,354,854,0.0,0.0,0.0
1144962952,65340,9,955,1.0,0.0,0.0
1149660701,63912,3,190,0.0,1.0,0.0
1149544726,100428,45,173,0.0,1.0,0.0
1149578619,227616,40,174,0.0,1.0,0.0
1153188206,0,3,6,0.0,1.0,0.0
1152178730,87464,17,261,0.0,1.0,0.0
1145177268,591620,28165,29038,0.0,0.0,0.0
1152343476,607984,172909,173278,0.0,1.0,0.0
1150935152,0,0,1,0.0,1.0,0.0
1152689106,595800,38560,38869,0.0,1.0,0.0
1150475259,660376,28184,28727,0.0,1.0,0.0
1144418528,579728,23803,26542,0.0,1.0,0.0
1153147729,82000,9,1190,0.0,1.0,0.0
1146667120,77480,45,5901,0.0,0.0,0.0
1153747488,25708,8,43,0.0,1.0,0.0
1146445589,590136,1271,1723,0.0,1.0,0.0
1151609007,85160,9,73,0.0,1.0,0.0
1141659844,0,1,1,1.0,0.0,0.0
1151642006,68940,9,66,0.0,1.0,0.0
1151653208,20284,8,54,0.0,0.0,0.0
1151645351,25660,8,50,0.0,1.0,0.0
1153224994,0,1,2,0.0,1.0,0.0
1152170611,79284,9,69,0.0,1.0,0.0
1140553361,569024,24752,25875,1.0,0.0,0.0
1153806112,74248,12,1854,0.0,1.0,0.0
1151749018,75292,8,61,0.0,1.0,0.0
1152298792,1571644,31235,36911,0.0,1.0,0.0
1145247377,601088,51411,51866,0.0,1.0,0.0
1144280495,57240,8,1854,1.0,0.0,0.0
1151729530,97316,22,189,0.0,1.0,0.0
1151573842,594968,30088,30668,0.0,1.0,0.0
1151709126,79268,7,61,0.0,1.0,0.0
1149606962,601096,32098,33333,0.0,1.0,0.0
1147954464,0,0,2,0.0,1.0,0.0
1148884606,598868,5805,6004,0.0,1.0,0.0
1151752765,25660,7,65,0.0,1.0,0.0
1148118042,615088,33007,33248,0.0,1.0,0.0
1150863867,595136,49799,50567,0.0,1.0,0.0
1148835705,601956,5968,6205,0.0,1.0,0.0
1141493321,582584,31429,32620,1.0,0.0,0.0
1145372102,599848,54011,54505,0.0,1.0,0.0
1151516904,2265132,16406,19645,1.0,0.0,0.0
1147340559,569324,16271,16971,1.0,0.0,0.0
1151117293,1590952,31472,34545,0.0,1.0,0.0
1151575318,596776,29495,29989,0.0,1.0,0.0
1152834961,594692,41329,41659,0.0,1.0,0.0
1151621723,20716,7,77,0.0,1.0,0.0
1150042711,72212,7,169,0.0,1.0,0.0
1153721779,80220,7,432,0.0,1.0,0.0
1145856038,600100,79796,79987,0.0,1.0,0.0
1146417185,588024,1175,3404,0.0,1.0,0.0
1153060063,595580,40438,40756,0.0,1.0,0.0
1151552542,604048,33257,33890,0.0,1.0,0.0
1152515737,0,1,2,0.0,1.0,0.0
1151266369,75268,17,953,0.0,1.0,0.0
1152168446,129228,28,251,0.0,1.0,0.0
1151609004,20716,8,90,0.0,1.0,0.0
1145905681,85676,10,960,0.0,1.0,0.0
1153074161,596888,36748,37128,0.0,1.0,0.0
1150969579,601316,42479,43421,0.0,1.0,0.0
1146208923,597688,29320,29615,0.0,1.0,0.0
1152023654,82812,12,1171,0.0,1.0,0.0
1149590664,591900,31047,32051,0.0,1.0,0.0
1151729229,25656,8,73,0.0,1.0,0.0
1147950138,69828,13,1859,1.0,0.0,0.0
1139390383,559844,588,1186,1.0,0.0,0.0
1151857883,74732,9,1852,0.0,1.0,0.0
1149574107,598028,41880,42649,1.0,0.0,0.0
1148683231,598812,5795,6005,0.0,1.0,0.0
1152033926,145576,35,1210,0.0,1.0,0.0
1151694552,71092,9,79,1.0,0.0,0.0
1151731159,575296,18181,18425,0.0,0.0,0.0
1146723791,574168,28438,30360,0.0,0.0,0.0
1146501416,0,3,14,0.0,1.0,0.0
1149744340,631020,34046,34298,0.0,1.0,0.0
1140601063,568848,31209,43131,1.0,0.0,0.0
1152456264,0,1,2,0.0,1.0,0.0
1152179934,75060,9,76,0.0,1.0,0.0
1150378620,0,3,10,0.0,0.0,0.0
1146581492,572380,25826,26568,1.0,0.0,0.0
1151086454,581328,50203,50962,1.0,0.0,0.0
1149886300,0,0,2,0.0,1.0,0.0
1151792493,69468,9,102,0.0,1.0,0.0
1154122950,599716,42744,44341,0.0,1.0,0.0
1151492678,1530548,31206,34100,0.0,1.0,0.0
1151482023,599004,41683,42283,0.0,0.0,0.0
1152106907,105512,14,190,0.0,1.0,0.0
1154357029,595360,33341,33638,0.0,1.0,0.0
1153750006,74828,8,242,0.0,1.0,0.0
1145332727,603340,51925,52373,0.0,1.0,0.0
1147340548,586892,17561,18209,1.0,0.0,0.0
1152515131,0,1,2,0.0,1.0,0.0
1151621121,68872,8,81,0.0,1.0,0.0
1152665673,1772148,33876,37728,0.0,1.0,0.0
1136274850,959928,258,574,1.0,0.0,0.0
1151915063,69092,8,969,0.0,0.0,0.0
1151751215,68872,8,74,0.0,1.0,0.0
1153061089,596816,43210,43539,0.0,1.0,0.0
1153731924,74832,8,244,0.0,1.0,0.0
1151740482,25656,8,75,0.0,1.0,0.0
1145592668,583428,63419,63738,0.0,0.0,0.0
1152648003,1774132,29506,32977,0.0,1.0,0.0
1149503280,0,1,2,0.0,1.0,0.0
1140944180,568360,31636,32193,1.0,0.0,0.0
1153729151,85164,9,245,0.0,1.0,0.0
1147954140,0,0,2,0.0,1.0,0.0
1147399515,569636,16843,17556,1.0,0.0,0.0
1137500463,1573992,2345,3001,1.0,0.0,0.0
1151648857,64200,10,47,1.0,0.0,0.0
1139645965,571656,38841,39854,1.0,0.0,0.0
1150556868,605772,44368,46490,0.0,1.0,0.0
1152040291,71628,9,1850,0.0,1.0,0.0
1151693833,79240,9,80,0.0,1.0,0.0
1153754506,587764,44328,45897,1.0,0.0,0.0
1154030950,598032,40128,40483,0.0,1.0,0.0
1146187604,72780,16,3683,0.0,1.0,0.0
1157541346,70916,9,51,0.0,1.0,0.0
1151618370,79312,8,83,0.0,1.0,0.0
1150042685,72188,8,141,0.0,1.0,0.0
1146063421,136076,47,2510,0.0,1.0,0.0
1145887802,64188,9,80,1.0,0.0,0.0
1151560660,582044,42218,42890,1.0,0.0,0.0
1152513833,0,1,2,0.0,1.0,0.0
1145564854,594476,68813,69136,1.0,0.0,0.0
1152794370,599124,33363,33685,0.0,1.0,0.0
1151647261,20332,9,57,1.0,0.0,0.0
1150734707,43928,4,3608,1.0,0.0,0.0
1154592527,76728,13,3108,0.0,1.0,0.0
1147966276,584256,15385,16132,0.0,1.0,0.0
1148853925,1051140,16131,18822,0.0,1.0,0.0
1151543670,614416,32404,32744,0.0,1.0,0.0
1146665943,642220,27844,29279,1.0,0.0,0.0
1149728106,621588,23760,24005,0.0,1.0,0.0
1151616572,79284,8,83,0.0,1.0,0.0
1151939189,1113052,14311,14450,0.0,1.0,0.0
1151650123,25700,8,55,0.0,1.0,0.0
1150489476,632992,42175,43293,0.0,1.0,0.0
1142756966,573264,28856,29866,1.0,0.0,0.0
1146667149,68664,14,1200,1.0,0.0,0.0
1145607577,584324,59473,59834,0.0,0.0,0.0
1151712144,74872,9,83,0.0,1.0,0.0
1151310320,596596,2654,2757,1.0,0.0,0.0
1142719619,573844,40229,41331,1.0,0.0,0.0
1144420321,569728,27411,29977,0.0,0.0,0.0
1139467555,555492,6666,7303,1.0,0.0,0.0
1146030808,584320,25271,27452,0.0,1.0,0.0
1150100024,98928,31,36816,0.0,1.0,0.0
1152169950,94108,16,179,0.0,1.0,0.0
1151077591,112512,34,2834,0.0,1.0,0.0
1153058483,595600,37103,37449,0.0,1.0,0.0
1147305503,590688,21365,21988,1.0,0.0,0.0
1146668652,567972,25115,26312,1.0,0.0,0.0
1153816763,72596,31,1852,0.0,1.0,0.0
1149560261,597224,29118,29465,1.0,0.0,0.0
1145724607,598400,25672,27359,0.0,1.0,0.0
1149064561,931492,16215,18058,0.0,1.0,0.0
1153753855,597072,40462,42928,0.0,1.0,0.0
1151709862,25700,9,55,0.0,1.0,0.0
1151740511,20308,9,75,1.0,0.0,0.0
1152762778,592696,42081,42707,0.0,1.0,0.0
1150525127,602864,30800,31252,1.0,0.0,0.0
1151309936,580728,38538,38836,1.0,0.0,0.0
1150125996,605240,46657,48358,0.0,1.0,0.0
1146447560,588300,1242,1572,0.0,1.0,0.0
1139440725,551932,1473,2078,1.0,0.0,0.0
1151748602,25696,9,58,0.0,1.0,0.0
1146639324,0,3,9,0.0,1.0,0.0
1145883340,72840,11,1853,0.0,1.0,0.0
1145179485,582628,25337,26088,0.0,1.0,0.0
1149581415,600472,30512,31569,0.0,1.0,0.0
1147300453,581100,18398,20281,0.0,1.0,0.0
1152454892,0,1,2,0.0,1.0,0.0
1151313218,598484,34356,34865,0.0,1.0,0.0
1147694186,590964,35788,36888,0.0,1.0,0.0
1151401777,64760,13,202,0.0,0.0,0.0
1152087267,599876,31604,31928,0.0,1.0,0.0
1151641168,25692,8,54,0.0,1.0,0.0
1147680417,597476,44201,45360,0.0,1.0,0.0
1146581492,579888,27907,33972,0.0,0.0,0.0
1140829830,571676,25726,26402,1.0,0.0,0.0
1151929059,0,0,7517,0.0,1.0,0.0
1139340384,553016,1463,3245,1.0,0.0,0.0
1142717633,587436,39694,40745,1.0,0.0,0.0
1151647254,79272,8,52,0.0,1.0,0.0
1145723295,574224,24324,25256,0.0,0.0,0.0
1145178583,596376,22678,24527,0.0,1.0,0.0
1151622699,25704,8,67,0.0,1.0,0.0
1139347536,554964,2559,3348,1.0,0.0,0.0
1151646185,74764,8,59,0.0,1.0,0.0
1140800256,569304,28252,28821,1.0,0.0,0.0
1151304611,592564,41360,41764,0.0,0.0,0.0
1137052142,630676,1423,1737,0.0,0.0,0.0
1151648424,20264,8,58,0.0,0.0,0.0
1154124175,599960,42807,44424,0.0,1.0,0.0
1145634836,599652,23038,23721,0.0,0.0,0.0
1148615688,1346660,25749,29698,0.0,1.0,0.0
1146448558,588120,1234,1886,0.0,1.0,0.0
1151739287,85608,8,65,0.0,1.0,0.0
1146667155,80320,64,7328,1.0,0.0,0.0
1147298080,576152,25690,28413,0.0,0.0,0.0
1152947212,595552,42426,43102,0.0,1.0,0.0
1147967099,111336,39,4657,0.0,1.0,0.0
1152084875,598460,33460,33895,0.0,1.0,0.0
1150441867,615216,23977,24210,0.0,1.0,0.0
1152041557,599812,47088,47716,0.0,1.0,0.0
1145905671,583132,25930,27362,0.0,1.0,0.0
1147461034,608908,43675,45010,0.0,0.0,0.0
1149121737,581616,6652,6810,0.0,0.0,0.0
1149576798,581224,36205,37078,0.0,0.0,0.0
1140073193,571340,21259,23374,1.0,0.0,0.0
1152768662,636204,39996,40289,0.0,1.0,0.0
1146377954,588144,1169,1357,0.0,1.0,0.0
1146495052,0,3,9,0.0,1.0,0.0
1145394398,579896,21671,22424,0.0,1.0,0.0
1150795290,53612,3,3606,0.0,1.0,0.0
1151304943,72756,28,1851,0.0,1.0,0.0
1151712144,66792,8,79,0.0,1.0,0.0
1148112913,579732,14053,14698,0.0,1.0,0.0
1154850442,288740,9081,21886,0.0,1.0,0.0
1146182126,65656,13,1894,0.0,0.0,0.0
1145887799,20276,9,63,1.0,0.0,0.0
1146418527,588032,1166,1803,0.0,1.0,0.0
1136298216,59852,8,1850,1.0,0.0,0.0
1152170910,108312,18,287,0.0,1.0,0.0
1153813848,601956,41985,43894,0.0,1.0,0.0
1151553292,596780,36362,36893,0.0,1.0,0.0
1150607142,598004,38011,40042,0.0,1.0,0.0
1151752361,67984,8,93,0.0,1.0,0.0
1154333795,589172,38932,39267,1.0,0.0,0.0
1146821361,1484276,27189,57389,1.0,0.0,0.0
1150734707,53492,3,3606,0.0,1.0,0.0
1152033923,20740,7,85,0.0,1.0,0.0
1139336097,551592,1476,3262,1.0,0.0,0.0
1145247871,600008,50729,51190,0.0,1.0,0.0
1145484499,581856,22594,23698,0.0,1.0,0.0
1153734761,74736,7,242,0.0,1.0,0.0
1139881938,572008,24503,26041,1.0,0.0,0.0
1151434219,25680,8,49,0.0,1.0,0.0
1149077589,582244,6699,6824,0.0,0.0,0.0
1149096192,582292,6896,6994,0.0,0.0,0.0
1151500907,596040,37223,37976,0.0,1.0,0.0
1145907058,71812,10,64,1.0,0.0,0.0
1153108877,634596,43241,43554,0.0,1.0,0.0
1140601360,569388,32846,44925,1.0,0.0,0.0
1151653630,20276,8,60,0.0,0.0,0.0
1144522724,597680,28094,31125,0.0,1.0,0.0
1141946951,569012,31614,32307,1.0,0.0,0.0
1149959257,998392,4736,7564,0.0,1.0,0.0
1145372102,585656,69694,70114,0.0,0.0,0.0
1136494136,652056,45754,46550,1.0,0.0,0.0
1152106244,20752,8,76,0.0,1.0,0.0
1146180671,65068,20,3681,0.0,0.0,0.0
1145982422,578096,26197,27258,1.0,0.0,0.0
1147299066,582388,17898,19298,0.0,1.0,0.0
1151442332,612684,31645,32255,0.0,1.0,0.0
1151722806,25672,9,58,0.0,1.0,0.0
1151652054,79268,9,53,0.0,1.0,0.0
1153730843,80196,9,244,0.0,1.0,0.0
1151745433,25660,8,64,0.0,1.0,0.0
1146419819,588016,1173,1668,0.0,1.0,0.0
1151715542,25664,8,60,0.0,1.0,0.0
1149409386,617280,20222,20650,0.0,1.0,0.0
1151649694,57732,10,72,0.0,0.0,0.0
1148853386,1354664,25621,28043,0.0,1.0,0.0
1151656501,76572,9,1850,0.0,1.0,0.0
1152174992,30628,11,81,0.0,1.0,0.0
1144522708,587752,24094,27519,0.0,1.0,0.0
1150803942,53612,3,3606,0.0,1.0,0.0
1150063790,60372,8,169,1.0,0.0,0.0
1149650731,63888,3,188,0.0,1.0,0.0
1151736797,25692,8,59,0.0,1.0,0.0
1145591950,605532,48680,49165,0.0,1.0,0.0
1151915603,64164,9,51,1.0,0.0,0.0
1146182116,61724,18,3683,1.0,0.0,0.0
1148118032,616372,39197,39437,0.0,1.0,0.0
1149422759,620236,20322,20771,0.0,1.0,0.0
1145878343,72804,9,1852,0.0,1.0,0.0
1153725335,67248,9,242,1.0,0.0,0.0
1142717027,579964,34457,35579,1.0,0.0,0.0
1153222135,0,1,2,0.0,1.0,0.0
1151815431,60848,8,960,1.0,0.0,0.0
1152344979,91404,21,4729,0.0,1.0,0.0
1153733620,20292,9,59,1.0,0.0,0.0
1151623718,74836,8,80,0.0,1.0,0.0
1146723560,1217104,28592,37716,0.0,0.0,0.0
1151745915,25680,9,59,0.0,1.0,0.0
1151108169,580824,46000,47912,1.0,0.0,0.0
1149856045,0,0,1,0.0,1.0,0.0
1146580816,579816,27553,36260,0.0,0.0,0.0
1150556862,629672,47664,48760,1.0,0.0,0.0
1151712575,25656,9,71,0.0,1.0,0.0
1136280733,59900,9,1850,1.0,0.0,0.0
1147723086,583940,17255,18985,0.0,1.0,0.0
1150478163,595288,16470,16543,0.0,0.0,0.0
1144599149,61956,13,1850,0.0,0.0,0.0
1151644986,25688,9,96,0.0,1.0,0.0
1150082212,72152,7,169,0.0,1.0,0.0
1149385220,620380,17200,17633,0.0,1.0,0.0
1146445600,588128,1249,1662,0.0,1.0,0.0
1151749496,79304,8,73,0.0,1.0,0.0
1151400877,585480,46731,47572,0.0,0.0,0.0
1151916019,60848,9,955,0.0,0.0,0.0
1151910174,76756,9,1851,0.0,1.0,0.0
1151734969,71520,8,56,0.0,1.0,0.0
1152174879,25664,9,61,0.0,1.0,0.0
1151921666,0,0,15806,0.0,1.0,0.0
1140766735,569432,26815,29972,1.0,0.0,0.0
1150068072,72184,8,169,0.0,1.0,0.0
1154420454,1628772,23300,26149,0.0,1.0,0.0
1151857880,74812,9,1855,0.0,1.0,0.0
1149600270,581980,38132,38938,1.0,0.0,0.0
1154448585,1383944,22518,33904,0.0,1.0,0.0
1151743459,79264,8,76,0.0,1.0,0.0
1145468290,593436,63908,64243,0.0,0.0,0.0
1150974533,72752,28,2421,0.0,1.0,0.0
1151646539,56008,9,61,1.0,0.0,0.0
1145177802,584528,22394,24295,0.0,1.0,0.0
1149978588,602772,44996,46468,0.0,1.0,0.0
1150794637,43932,4,3608,1.0,0.0,0.0
1148877862,599272,6183,6397,0.0,1.0,0.0
1151130676,597664,43152,43643,0.0,1.0,0.0
1145180207,628904,21943,23504,0.0,1.0,0.0
1139933490,565856,22988,23584,1.0,0.0,0.0
1148063665,20756,7,49,0.0,1.0,0.0
1146417153,588104,1165,2809,0.0,1.0,0.0
1149512117,589720,37212,37822,0.0,0.0,0.0
1136977623,0,1,2,0.0,0.0,0.0
1151707683,25696,9,58,0.0,1.0,0.0
1151792495,53736,8,100,0.0,0.0,0.0
1149064149,598892,5823,6096,0.0,1.0,0.0
1139933250,576940,28528,29081,1.0,0.0,0.0
1147299068,583992,19463,20552,0.0,1.0,0.0
1151648066,20300,8,55,0.0,0.0,0.0
1152179148,30608,11,88,0.0,1.0,0.0
1149491949,0,0,2,0.0,1.0,0.0
1151609361,82872,21,962,0.0,1.0,0.0
1145887803,574592,30704,32193,0.0,0.0,0.0
1149796727,615024,26042,26395,0.0,1.0,0.0
1139855224,569420,26341,27176,1.0,0.0,0.0
1151622997,25664,7,50,0.0,1.0,0.0
1149489323,670696,26063,26567,0.0,1.0,0.0
1150447361,61928,28,1852,0.0,0.0,0.0
1145871971,596560,21498,23002,0.0,1.0,0.0
1151302055,592868,46343,47157,1.0,0.0,0.0
1147953775,0,1,2,0.0,1.0,0.0
1154597148,589200,172811,173269,0.0,1.0,0.0
1147503110,597752,50375,51472,1.0,0.0,0.0
1149748729,613376,21754,22002,0.0,1.0,0.0
1151622015,25684,8,69,0.0,1.0,0.0
1150645997,598040,44089,45518,0.0,1.0,0.0
1146006900,581340,23616,25934,0.0,1.0,0.0
1151486010,595376,36164,36578,0.0,1.0,0.0
1153807759,606036,36466,37813,0.0,1.0,0.0
1148645391,598984,5784,6003,0.0,1.0,0.0
1137053508,630696,1546,1899,0.0,0.0,0.0
1146509524,0,3,9,0.0,1.0,0.0
1152343842,88128,12,634,0.0,1.0,0.0
1151620820,100948,9,149,0.0,1.0,0.0
1153060057,598672,42194,42488,0.0,1.0,0.0
1146668659,571544,29385,30579,1.0,0.0,0.0
1153807018,591444,41021,42011,0.0,1.0,0.0
1146182858,64800,24,3684,0.0,0.0,0.0
1147401454,582524,16940,18329,0.0,1.0,0.0
1153725345,62888,9,245,0.0,0.0,0.0
1151654922,64184,9,54,0.0,0.0,0.0
1150084723,72296,9,167,0.0,1.0,0.0
1140554563,569568,34367,44568,1.0,0.0,0.0
1151917442,25684,8,70,0.0,1.0,0.0
1151619080,67228,7,73,0.0,1.0,0.0
1148954164,598812,5902,6124,0.0,1.0,0.0
1146417305,590152,1182,1769,0.0,1.0,0.0
1149387424,616620,20895,21332,0.0,1.0,0.0
1154418856,74864,9,1852,0.0,1.0,0.0
1136274848,952884,251,610,1.0,0.0,0.0
1147680097,608228,39564,40729,0.0,1.0,0.0
1152571733,84752,12,190,0.0,1.0,0.0
1147298078,582528,22966,25423,1.0,0.0,0.0
1151618069,68948,8,81,0.0,1.0,0.0
1152002984,600272,33664,34187,0.0,1.0,0.0
1152182771,598176,33842,34247,0.0,1.0,0.0
1147298585,583096,17277,18545,0.0,1.0,0.0
1140648072,566936,29529,37752,1.0,0.0,0.0
1151733408,25660,9,60,0.0,1.0,0.0
1139888718,57920,10,2606,1.0,0.0,0.0
1152184387,598440,34963,35249,0.0,1.0,0.0
1149415972,618052,23228,23659,0.0,1.0,0.0
1149089575,581648,7096,7210,0.0,0.0,0.0
1150818248,600820,48181,54708,0.0,0.0,0.0
1151303335,581300,51269,51636,1.0,0.0,0.0
1154419609,25668,8,66,0.0,1.0,0.0
1151492686,1555180,31623,35123,0.0,1.0,0.0
1149270486,220904,40,190,0.0,1.0,0.0
1151700885,79248,9,64,0.0,1.0,0.0
1139457711,552204,6911,7548,1.0,0.0,0.0
1151715115,68924,8,59,0.0,1.0,0.0
1153012142,592436,39221,39557,0.0,1.0,0.0
1153743444,80236,8,252,0.0,1.0,0.0
1145566772,603384,48026,48535,0.0,1.0,0.0
1151725241,25668,9,61,0.0,1.0,0.0
1151457512,582468,37883,38374,1.0,0.0,0.0
1153737923,20712,8,75,0.0,1.0,0.0
1153740817,67244,10,431,1.0,0.0,0.0
1146423239,587616,1163,1356,0.0,1.0,0.0
1153741367,69900,8,243,0.0,1.0,0.0
1148683249,598156,6114,6316,0.0,1.0,0.0
1148030354,620660,36492,36700,0.0,1.0,0.0
1149634705,581592,36409,37455,0.0,0.0,0.0
1139174651,572816,72960,73974,1.0,0.0,0.0
1151857464,72528,9,1853,0.0,1.0,0.0
1147429573,572116,22135,22808,1.0,0.0,0.0
1151650118,20268,9,52,1.0,0.0,0.0
1148853925,1051180,16120,18551,0.0,1.0,0.0
1144505460,587060,28654,31335,1.0,0.0,0.0
1152665673,136960,38,2112,0.0,1.0,0.0
1151649264,20288,9,50,1.0,0.0,0.0
1151857034,71720,8,1851,0.0,1.0,0.0
1151717316,79252,9,69,0.0,1.0,0.0
1140274980,68544,28,56,1.0,0.0,0.0
1145933986,582444,25017,26565,0.0,1.0,0.0
1147967096,81660,17,3256,0.0,1.0,0.0
1153745907,25664,7,54,0.0,1.0,0.0
1149519858,598628,37693,38469,0.0,1.0,0.0
1148547582,81668,5,5599,0.0,1.0,0.0
1153738572,74816,9,272,0.0,1.0,0.0
1150970788,633980,38598,39461,1.0,0.0,0.0
1152570744,129280,25,603,0.0,1.0,0.0
1152765328,636928,43647,43946,0.0,1.0,0.0
1149432413,184156,40,170,0.0,1.0,0.0
1151482025,581764,40426,41034,0.0,0.0,0.0
1136358785,60452,8,171,1.0,0.0,0.0
1145517335,603064,57514,57993,0.0,1.0,0.0
1151934695,594280,34805,35291,0.0,1.0,0.0
1151724761,25672,9,66,0.0,1.0,0.0
1151646842,20304,9,61,1.0,0.0,0.0
1153059070,593416,39528,39911,0.0,1.0,0.0
1148836074,63888,4,197,0.0,1.0,0.0
1152179144,79900,11,113,0.0,1.0,0.0
1145634829,584348,29873,30547,0.0,0.0,0.0
1149856405,0,1,1,0.0,1.0,0.0
1153187034,76492,9,1846,0.0,1.0,0.0
1149507809,607148,44418,46318,0.0,1.0,0.0
1151694194,74192,8,72,0.0,1.0,0.0
1148946078,598688,6207,6419,0.0,1.0,0.0
1147965785,0,0,1,0.0,1.0,0.0
1151576596,599912,38796,39486,0.0,1.0,0.0
1148959388,598792,5526,5765,0.0,1.0,0.0
1154026589,597272,39884,40268,0.0,1.0,0.0
1151654413,64196,9,63,1.0,0.0,0.0
1151646838,20304,9,50,0.0,0.0,0.0
1136297078,59912,9,1851,1.0,0.0,0.0
1153233570,0,1,2,0.0,1.0,0.0
1136280131,57092,8,1852,1.0,0.0,0.0
1147447802,60992,10,1854,1.0,0.0,0.0
1147401458,579184,13658,16714,0.0,1.0,0.0
1150606785,580732,44534,46635,1.0,0.0,0.0
1147460400,580828,44419,45639,0.0,0.0,0.0
1151718880,25668,8,73,0.0,1.0,0.0
1136323823,934340,202,508,1.0,0.0,0.0
1154783147,576292,172862,173042,1.0,0.0,0.0
1152445016,0,1,1,0.0,1.0,0.0
1145177296,583032,23217,25153,0.0,1.0,0.0
1136286308,59852,8,1852,1.0,0.0,0.0
1149077592,582256,6507,6654,0.0,0.0,0.0
1151653202,20300,9,53,0.0,0.0,0.0
1150558059,600076,39689,40845,0.0,1.0,0.0
1150969225,594552,43632,44597,0.0,1.0,0.0
1151915606,0,0,10574,1.0,0.0,0.0
1149552760,595004,34174,34920,0.0,1.0,0.0
1148118039,620700,35319,35581,0.0,1.0,0.0
1146214552,596768,23350,23596,0.0,1.0,0.0
1151421199,602744,32878,33403,0.0,1.0,0.0
1149011014,1175516,21304,31117,0.0,1.0,0.0
1145887804,582644,32544,35003,1.0,0.0,0.0
1147968007,90420,21,3058,0.0,1.0,0.0
1152340939,86508,22,3276,0.0,1.0,0.0
1153727984,25668,9,57,0.0,1.0,0.0
1149581421,595300,36217,37114,0.0,1.0,0.0
1136277778,59876,8,1854,1.0,0.0,0.0
1150050652,587060,45706,49462,1.0,0.0,0.0
1151265946,63480,33,1852,0.0,0.0,0.0
1140553663,569832,35216,47458,1.0,0.0,0.0
1147621671,584268,52053,54697,0.0,0.0,0.0
1146428625,537476,1138,1348,0.0,1.0,0.0
1149594707,77612,16,1849,0.0,1.0,0.0
1152039543,85768,20,965,0.0,1.0,0.0
1140554326,570568,31698,43734,1.0,0.0,0.0
1147725086,609232,19847,20966,0.0,1.0,0.0
1147677155,36056,8,67,0.0,1.0,0.0
1153735363,80272,8,439,0.0,1.0,0.0
1149329058,606288,44960,45862,0.0,1.0,0.0
1148130274,627528,27657,27862,0.0,1.0,0.0
1151265964,62008,31,1851,1.0,0.0,0.0
1151647250,64168,8,49,1.0,0.0,0.0
1147902047,583156,15430,16383,0.0,1.0,0.0
1148083804,125560,31,2466,0.0,1.0,0.0
1149886890,623524,43494,46521,0.0,1.0,0.0
1151651293,20284,9,54,1.0,0.0,0.0
1151267294,1325456,16693,22244,0.0,1.0,0.0
1148228331,90084,40,167,0.0,1.0,0.0
1150795297,53612,3,3606,0.0,1.0,0.0
1141018488,591772,25252,25797,1.0,0.0,0.0
1152578970,107740,21,1046,0.0,1.0,0.0
1153011572,596160,44243,44582,0.0,1.0,0.0
1152628538,1442676,21964,23246,0.0,1.0,0.0
1154538885,141892,43,2103,0.0,1.0,0.0
1151108162,64620,10,1852,1.0,0.0,0.0
1137406532,654552,48431,49717,0.0,0.0,0.0
1151693469,74348,8,94,0.0,1.0,0.0
1147951356,0,0,2,0.0,1.0,0.0
1152172325,608584,37003,37337,0.0,1.0,0.0
1139873270,570152,21742,22563,1.0,0.0,0.0
1150931423,0,0,1,0.0,1.0,0.0
1151438033,79268,8,53,0.0,1.0,0.0
1136294462,59948,8,1851,1.0,0.0,0.0
1149791649,611196,22148,22400,0.0,1.0,0.0
1148065579,100120,19,735,0.0,1.0,0.0
1146446255,588280,1232,1618,0.0,1.0,0.0
1151619373,63072,7,82,0.0,1.0,0.0
1149673832,615476,23854,24228,0.0,1.0,0.0
1151583034,85212,8,87,0.0,1.0,0.0
1150824694,602100,37669,43989,0.0,1.0,0.0
1136296498,62376,8,1853,1.0,0.0,0.0
1151647722,79212,8,50,0.0,1.0,0.0
1147975115,0,1,2,0.0,1.0,0.0
1141124538,573908,32278,35285,1.0,0.0,0.0
1153173688,591316,38546,39178,0.0,1.0,0.0
1153741858,80240,8,436,0.0,1.0,0.0
1152037864,598384,42748,43091,0.0,1.0,0.0
1147983922,0,0,2,0.0,1.0,0.0
